"No.","Time","Source","Destination","Protocol","Length","Info"
"230","7.653509254","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=2118 Ack=320465 Win=65535 Len=0"
"231","7.654609761","142.250.179.132","10.0.2.15","TLSv1.3","3804","Application Data, Application Data, Application Data"
"232","7.654627790","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=2118 Ack=324215 Win=65535 Len=0"
"233","7.657200516","142.250.179.132","10.0.2.15","TLSv1.3","5054","Application Data, Application Data, Application Data, Application Data"
"234","7.657223957","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=2118 Ack=329215 Win=65535 Len=0"
"235","7.660268019","142.250.179.132","10.0.2.15","TLSv1.3","16114","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"236","7.660317140","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=2118 Ack=345275 Win=65535 Len=0"
"237","7.660864659","142.250.179.132","10.0.2.15","TLSv1.3","5446","Application Data, Application Data, Application Data, Application Data, Application Data"
"238","7.660891141","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=2118 Ack=350667 Win=65535 Len=0"
"239","7.663827137","142.250.179.132","10.0.2.15","TLSv1.3","13767","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"240","7.663904907","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=2118 Ack=364380 Win=65535 Len=0"
"241","7.664002136","142.251.34.227","10.0.2.15","TLSv1.3","2974","Server Hello, Change Cipher Spec"
"242","7.664016764","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"243","7.664238873","142.251.34.227","10.0.2.15","TLSv1.3","3786","Application Data"
"244","7.664263402","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=518 Ack=6653 Win=59860 Len=0"
"245","7.684871891","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"246","7.685430217","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=364380 Ack=2157 Win=65535 Len=0"
"247","7.687940663","10.0.2.15","142.251.34.227","TLSv1.3","118","Change Cipher Spec, Application Data"
"248","7.688464685","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=6653 Ack=582 Win=65535 Len=0"
"249","7.690040711","10.0.2.15","142.251.34.227","TLSv1.3","224","Application Data"
"250","7.690106574","10.0.2.15","142.251.34.227","TLSv1.3","682","Application Data"
"251","7.690482842","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=6653 Ack=752 Win=65535 Len=0"
"252","7.690482936","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=6653 Ack=1380 Win=65535 Len=0"
"253","7.825192569","142.251.34.227","10.0.2.15","TLSv1.3","662","Application Data, Application Data"
"254","7.825245740","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=1380 Ack=7261 Win=62780 Len=0"
"255","7.825670863","10.0.2.15","142.251.34.227","TLSv1.3","85","Application Data"
"256","7.826090532","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=7261 Ack=1411 Win=65535 Len=0"
"257","7.826487549","142.251.34.227","10.0.2.15","TLSv1.3","85","Application Data"
"258","7.826500340","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=1411 Ack=7292 Win=62780 Len=0"
"259","7.857179315","142.251.34.227","10.0.2.15","TLSv1.3","799","Application Data, Application Data, Application Data"
"260","7.857205856","10.0.2.15","142.251.34.227","TCP","54","49640  >  443 [ACK] Seq=1411 Ack=8037 Win=62780 Len=0"
"261","7.858082792","10.0.2.15","142.251.34.227","TLSv1.3","93","Application Data"
"262","7.858479104","142.251.34.227","10.0.2.15","TCP","60","443  >  49640 [ACK] Seq=8037 Ack=1450 Win=65535 Len=0"
"263","8.450239872","10.0.2.15","142.250.179.132","TLSv1.3","464","Application Data"
"264","8.450706084","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=364380 Ack=2567 Win=65535 Len=0"
"265","8.456147544","10.0.2.15","142.250.179.132","TLSv1.3","288","Application Data"
"266","8.456595225","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=364380 Ack=2801 Win=65535 Len=0"
"267","8.475442352","10.0.2.15","142.250.179.132","TLSv1.3","568","Application Data"
"268","8.475899940","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=364380 Ack=3315 Win=65535 Len=0"
"269","8.477808073","142.250.179.132","10.0.2.15","TLSv1.3","207","Application Data"
"270","8.478146554","142.250.179.132","10.0.2.15","TLSv1.3","133","Application Data"
"271","8.478177019","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3315 Ack=364612 Win=65535 Len=0"
"272","8.480186099","142.250.179.132","10.0.2.15","TLSv1.3","86","Application Data"
"273","8.481133877","142.250.179.132","10.0.2.15","TLSv1.3","124","Application Data, Application Data"
"274","8.481340695","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3315 Ack=364714 Win=65535 Len=0"
"275","8.481396839","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"276","8.481949228","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=364714 Ack=3354 Win=65535 Len=0"
"277","8.494172726","10.0.2.15","142.250.179.132","TLSv1.3","171","Application Data"
"278","8.494575725","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=364714 Ack=3471 Win=65535 Len=0"
"279","8.507758257","142.250.179.132","10.0.2.15","TLSv1.3","1405","Application Data, Application Data"
"280","8.508788850","142.250.179.132","10.0.2.15","TLSv1.3","5054","Application Data, Application Data, Application Data, Application Data"
"281","8.508813226","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3471 Ack=371065 Win=65535 Len=0"
"282","8.509739878","142.250.179.132","10.0.2.15","TLSv1.3","6304","Application Data, Application Data, Application Data, Application Data, Application Data"
"283","8.509756178","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3471 Ack=377315 Win=65535 Len=0"
"284","8.509883818","142.250.179.132","10.0.2.15","TLSv1.3","1304","Application Data"
"285","8.510878879","142.250.179.132","10.0.2.15","TLSv1.3","5054","Application Data, Application Data, Application Data, Application Data"
"286","8.510893391","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3471 Ack=383565 Win=65535 Len=0"
"287","8.511789660","142.250.179.132","10.0.2.15","TLSv1.3","1813","Application Data, Application Data, Application Data, Application Data"
"288","8.511807657","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3471 Ack=385324 Win=65535 Len=0"
"289","8.511953159","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"290","8.512311123","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=385324 Ack=3510 Win=65535 Len=0"
"291","8.515691213","142.250.179.132","10.0.2.15","TLSv1.3","233","Application Data, Application Data"
"292","8.531222007","10.0.2.15","130.89.0.128","DNS","75","Standard query 0x6aeb A www.gstatic.com"
"293","8.535577545","130.89.0.128","10.0.2.15","DNS","91","Standard query response 0x6aeb A www.gstatic.com A 142.250.179.131"
"294","8.535894410","10.0.2.15","142.250.179.131","TCP","74","42290  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3550074401 TSecr=0 WS=128"
"295","8.541594935","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"296","8.541638033","10.0.2.15","142.250.179.131","TCP","54","42290  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"297","8.545581136","10.0.2.15","142.250.179.131","TLSv1.3","699","Client Hello"
"298","8.545910567","10.0.2.15","142.250.179.131","TLSv1.3","60","Change Cipher Spec"
"299","8.545991645","10.0.2.15","142.250.179.131","TLSv1.3","224","Application Data"
"300","8.545991098","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=1 Ack=646 Win=65535 Len=0"
"301","8.546101039","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=1 Ack=652 Win=65535 Len=0"
"302","8.546233327","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=1 Ack=822 Win=65535 Len=0"
"303","8.555260718","142.250.179.131","10.0.2.15","TLSv1.3","878","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data"
"304","8.555284328","10.0.2.15","142.250.179.131","TCP","54","42290  >  443 [ACK] Seq=822 Ack=825 Win=63448 Len=0"
"305","8.555404626","142.250.179.131","10.0.2.15","TLSv1.3","85","Application Data"
"306","8.555414030","10.0.2.15","142.250.179.131","TCP","54","42290  >  443 [ACK] Seq=822 Ack=856 Win=63448 Len=0"
"307","8.556460597","10.0.2.15","142.250.179.131","TLSv1.3","138","Application Data, Application Data"
"308","8.556819808","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=856 Ack=906 Win=65535 Len=0"
"309","8.558931290","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3510 Ack=385503 Win=65535 Len=0"
"310","8.568163266","10.0.2.15","142.250.179.131","TLSv1.3","85","Application Data"
"311","8.568611317","142.250.179.131","10.0.2.15","TCP","60","443  >  42290 [ACK] Seq=856 Ack=937 Win=65535 Len=0"
"312","8.579411197","142.250.179.132","10.0.2.15","TLSv1.3","121","Application Data"
"313","8.579475249","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3510 Ack=385570 Win=65535 Len=0"
"314","8.580995562","142.250.179.132","10.0.2.15","TLSv1.3","323","Application Data"
"315","8.581013828","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3510 Ack=385839 Win=65535 Len=0"
"316","8.582949873","142.250.179.132","10.0.2.15","TLSv1.3","86","Application Data"
"317","8.582969174","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3510 Ack=385871 Win=65535 Len=0"
"318","8.584051113","142.250.179.132","10.0.2.15","TLSv1.3","124","Application Data, Application Data"
"319","8.584066305","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=3510 Ack=385941 Win=65535 Len=0"
"320","8.584187449","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"321","8.584442722","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=385941 Ack=3549 Win=65535 Len=0"
"322","8.690203408","10.0.2.15","142.250.179.132","TLSv1.3","663","Application Data"
"323","8.691633038","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=385941 Ack=4158 Win=65535 Len=0"
"324","8.735939600","142.250.179.132","10.0.2.15","TLSv1.3","132","Application Data"
"325","8.735939888","142.250.179.132","10.0.2.15","TLSv1.3","2554","Application Data, Application Data"
"326","8.736192830","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=388519 Win=65535 Len=0"
"327","8.735940009","142.250.179.132","10.0.2.15","TLSv1.3","2554","Application Data, Application Data"
"328","8.736246343","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=391019 Win=65535 Len=0"
"329","8.736691378","142.250.179.132","10.0.2.15","TLSv1.3","1304","Application Data"
"330","8.736691562","142.250.179.132","10.0.2.15","TLSv1.3","1304","Application Data"
"331","8.736715215","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=393519 Win=65535 Len=0"
"332","8.740044453","142.250.179.132","10.0.2.15","TLSv1.3","15054","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"333","8.740102947","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=408519 Win=65535 Len=0"
"334","8.740374470","142.250.179.132","10.0.2.15","TLSv1.3","1304","Application Data"
"335","8.740374978","142.250.179.132","10.0.2.15","TLSv1.3","2554","Application Data, Application Data"
"336","8.740403551","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=412269 Win=65535 Len=0"
"337","8.741034854","142.250.179.132","10.0.2.15","TLSv1.3","2554","Application Data, Application Data"
"338","8.741053016","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=414769 Win=65535 Len=0"
"339","8.741035035","142.250.179.132","10.0.2.15","TLSv1.3","1304","Application Data"
"340","8.741864920","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=416019 Win=65535 Len=0"
"341","8.743025042","142.250.179.132","10.0.2.15","TLSv1.3","2554","Application Data, Application Data"
"342","8.743053052","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=418519 Win=65535 Len=0"
"343","8.743839167","142.250.179.132","10.0.2.15","TLSv1.3","11304","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"344","8.743861936","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=429769 Win=65535 Len=0"
"345","8.743942180","142.250.179.132","10.0.2.15","TLSv1.3","3804","Application Data, Application Data, Application Data"
"346","8.743952062","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=433519 Win=65535 Len=0"
"347","8.744136647","142.250.179.132","10.0.2.15","TLSv1.3","2554","Application Data, Application Data"
"348","8.744149684","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=436019 Win=65535 Len=0"
"349","8.745308574","142.250.179.132","10.0.2.15","TLSv1.3","3465","Application Data, Application Data, Application Data, Application Data"
"350","8.745384217","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4158 Ack=439430 Win=65535 Len=0"
"351","8.745760026","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"352","8.746442001","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=439430 Ack=4197 Win=65535 Len=0"
"353","8.773330503","10.0.2.15","142.250.179.132","TLSv1.3","222","Application Data"
"354","8.774187066","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=439430 Ack=4365 Win=65535 Len=0"
"355","8.786224528","142.250.179.132","10.0.2.15","TLSv1.3","232","Application Data, Application Data"
"356","8.786224768","142.250.179.132","10.0.2.15","TLSv1.3","93","Application Data"
"357","8.787277383","10.0.2.15","142.250.179.132","TCP","54","51738  >  443 [ACK] Seq=4365 Ack=439647 Win=65535 Len=0"
"358","8.787402350","10.0.2.15","142.250.179.132","TLSv1.3","93","Application Data"
"359","8.787965445","142.250.179.132","10.0.2.15","TCP","60","443  >  51738 [ACK] Seq=439647 Ack=4404 Win=65535 Len=0"
"360","8.859209241","10.0.2.15","130.89.0.128","DNS","75","Standard query 0xd94e A apis.google.com"
"361","8.859273365","10.0.2.15","130.89.0.128","DNS","75","Standard query 0x7374 AAAA apis.google.com"
"362","8.866658158","130.89.0.128","10.0.2.15","DNS","112","Standard query response 0xd94e A apis.google.com CNAME plus.l.google.com A 142.251.36.46"
"363","8.866658324","130.89.0.128","10.0.2.15","DNS","124","Standard query response 0x7374 AAAA apis.google.com CNAME plus.l.google.com AAAA 2a00:1450:400e:810::200e"
"364","8.867755756","10.0.2.15","142.251.36.46","TCP","74","40564  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2504963180 TSecr=0 WS=128"
"365","8.874083466","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"366","8.874251617","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"367","8.881101037","10.0.2.15","142.251.36.46","TLSv1.3","571","Client Hello"
"368","8.881974115","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"369","8.888722762","142.251.36.46","10.0.2.15","TLSv1.3","1304","Server Hello, Change Cipher Spec"
"370","8.888768749","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [ACK] Seq=518 Ack=1251 Win=63750 Len=0"
"371","8.889365078","142.251.36.46","10.0.2.15","TCP","2554","443  >  40564 [PSH, ACK] Seq=1251 Ack=518 Win=65535 Len=2500 [TCP segment of a reassembled PDU]"
"372","8.889399781","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [ACK] Seq=518 Ack=3751 Win=61320 Len=0"
"373","8.889681574","142.251.36.46","10.0.2.15","TLSv1.3","614","Application Data"
"374","8.889702747","10.0.2.15","142.251.36.46","TCP","54","40564  >  443 [ACK] Seq=518 Ack=4311 Win=60760 Len=0"
"375","8.902386142","10.0.2.15","130.89.0.128","DNS","73","Standard query 0xbbd5 A ocsp.pki.goog"
"376","8.906022707","130.89.0.128","10.0.2.15","DNS","124","Standard query response 0xbbd5 A ocsp.pki.goog CNAME pki-goog.l.google.com A 142.251.36.35"
"377","8.906472264","10.0.2.15","142.251.36.35","TCP","74","58272  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=457209144 TSecr=0 WS=128"
"378","8.912991055","142.251.36.35","10.0.2.15","TCP","60","80  >  58272 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"379","8.913087638","10.0.2.15","142.251.36.35","TCP","54","58272  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"380","8.913264434","10.0.2.15","142.251.36.35","OCSP","428","Request"
"381","8.913713030","142.251.36.35","10.0.2.15","TCP","60","80  >  58272 [ACK] Seq=1 Ack=375 Win=65535 Len=0"
"382","8.922692784","142.251.36.35","10.0.2.15","OCSP","756","Response"
"383","8.922717869","10.0.2.15","142.251.36.35","TCP","54","58272  >  80 [ACK] Seq=375 Ack=703 Win=63882 Len=0"
"384","8.945691316","10.0.2.15","142.251.36.46","TLSv1.3","118","Change Cipher Spec, Application Data"
"385","8.946232991","10.0.2.15","142.251.36.46","TLSv1.3","224","Application Data"
"386","8.946253274","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=4311 Ack=582 Win=65535 Len=0"
"387","8.946491662","142.251.36.46","10.0.2.15","TCP","60","443  >  40564 [ACK] Seq=4311 Ack=752 Win=65535 Len=0"
